Image_ID,Date,Formation_name,Age,SAMPLE_ID,Shell_ID,Colony_ID,Genus,Species
edm7891,24.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.41,12,6,Microporella,agonistes
edm7892,24.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.41,12,6,Microporella,agonistes
edm7893,24.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.41,12,6,Microporella,agonistes
edm7894,24.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.41,12,6,Microporella,agonistes
edm7895,24.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.41,12,6,Microporella,agonistes
edm7896,24.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.41,12,6,Microporella,agonistes
edm7931,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,1,2,Microporella,agonistes
edm7932,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,1,2,Microporella,agonistes
edm7933,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,1,2,Microporella,agonistes
edm7934,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,2,8,Microporella,agonistes
edm7935,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,2,8,Microporella,agonistes
edm7936,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,2,8,Microporella,agonistes
edm7937,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,2,8,Microporella,agonistes
edm7938,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,2,8,Microporella,agonistes
edm7939,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.44,2,8,Microporella,agonistes
edm7943,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,5,7,Microporella,agonistes
edm7944,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,5,7,Microporella,agonistes
edm7945,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,5,7,Microporella,agonistes
edm7946,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,5,7,Microporella,agonistes
edm7947,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,5,7,Microporella,agonistes
edm7948,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,5,7,Microporella,agonistes
edm7949,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,8,1,Microporella,agonistes
edm7950,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,8,1,Microporella,agonistes
edm7951,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,8,1,Microporella,agonistes
edm7952,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,8,1,Microporella,agonistes
edm7953,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,17,1,Microporella,agonistes
edm7954,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,17,1,Microporella,agonistes
edm7955,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,17,1,Microporella,agonistes
edm7956,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,27,1,Microporella,agonistes
edm7957,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,27,1,Microporella,agonistes
edm7958,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,16,5,Microporella,agonistes
edm7959,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,16,5,Microporella,agonistes
edm7960,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,16,5,Microporella,agonistes
edm7961,25.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.42,16,5,Microporella,agonistes
edm7973,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,4,2,Microporella,agonistes
edm7974,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,4,2,Microporella,agonistes
edm7975,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,4,2,Microporella,agonistes
edm7976,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,3,1,Microporella,agonistes
edm7977,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,3,1,Microporella,agonistes
edm7978,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,3,1,Microporella,agonistes
edm7979,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,46,1,Microporella,agonistes
edm7980,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,46,1,Microporella,agonistes
edm7981,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,46,1,Microporella,agonistes
edm7982,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,40,4,Microporella,agonistes
edm7983,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,40,4,Microporella,agonistes
edm7984,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,26,1,Microporella,agonistes
edm7985,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,26,1,Microporella,agonistes
edm7986,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,26,1,Microporella,agonistes
edm7987,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,27,6,Microporella,agonistes
edm7988,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,27,6,Microporella,agonistes
edm7989,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,27,6,Microporella,agonistes
edm7990,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,28,1,Microporella,agonistes
edm7991,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,28,1,Microporella,agonistes
edm7992,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,28,1,Microporella,agonistes
edm7993,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,35,2,Microporella,agonistes
edm7994,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,35,2,Microporella,agonistes
edm7995,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,30,1,Microporella,agonistes
edm7996,28.10.2019,Upper Kai-iwi Shellbed,Pleistocene,9.43,30,1,Microporella,agonistes
edm8107,23.01.2020,Lower Castecliff Shellbed,Pleistocene,9.28,29,2,Microporella,agonistes
edm8155,14.07.2020,Cook Strait,Recent,KAH1206.24,2,5,Microporella,agonistes
edm8156,14.07.2020,Cook Strait,Recent,KAH1206.24,2,5,Microporella,agonistes
edm8157,14.07.2020,Cook Strait,Recent,KAH1206.24,2,5,Microporella,agonistes
edm8185,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8186,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8187,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8188,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8189,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8190,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8191,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8192,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8193,15.07.2020,Cook Strait,Recent,KAH1206.04,1,23,Microporella,agonistes
edm8204,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes
edm8205,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes
edm8206,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes
edm8207,15.07.2020,Cook Strait,Recent,KAH1206.04,1,26,Microporella,agonistes
edm8297,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8298,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8299,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8300,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8301,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8302,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8303,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8304,23.07.2020,Cook Strait,Recent,KAH1206.09,4,18,Microporella,agonistes
edm8342,24.07.2020,Cook Strait,Recent,KAH1206.09,1,6,Microporella,agonistes
edm8343,24.07.2020,Cook Strait,Recent,KAH1206.09,1,6,Microporella,agonistes
edm8344,24.07.2020,Cook Strait,Recent,KAH1206.09,1,6,Microporella,agonistes
edm8345,24.07.2020,Cook Strait,Recent,KAH1206.09,1,6,Microporella,agonistes
edm8346,24.07.2020,Cook Strait,Recent,KAH1206.09,1,6,Microporella,agonistes
edm8370,24.07.2020,Cook Strait,Recent,KAH1206.16,1,71,Microporella,agonistes
edm8519,29.07.2020,Cook Strait,Recent,TQI1201.69,1,10,Microporella,agonistes
edm8520,29.07.2020,Cook Strait,Recent,TQI1201.69,1,10,Microporella,agonistes
edm8521,29.07.2020,Cook Strait,Recent,TQI1201.69,1,10,Microporella,agonistes
edm8522,29.07.2020,Cook Strait,Recent,TQI1201.69,1,10,Microporella,agonistes
edm8523,29.07.2020,Cook Strait,Recent,TQI1201.69,1,10,Microporella,agonistes
edm8524,29.07.2020,Cook Strait,Recent,TQI1201.69,1,6,Microporella,agonistes
edm8525,29.07.2020,Cook Strait,Recent,TQI1201.69,1,6,Microporella,agonistes
edm8526,29.07.2020,Cook Strait,Recent,TQI1201.69,1,6,Microporella,agonistes
edm9004,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,1,Microporella,agonistes
edm9005,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,1,Microporella,agonistes
edm9006,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,1,Microporella,agonistes
edm9007,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,1,Microporella,agonistes
edm9008,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,1,Microporella,agonistes
edm9009,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,4,Microporella,agonistes
edm9010,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,4,Microporella,agonistes
edm9011,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,12,Microporella,agonistes
edm9012,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,12,Microporella,agonistes
edm9013,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,7,Microporella,agonistes
edm9014,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,7,Microporella,agonistes
edm9015,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,7,Microporella,agonistes
edm9016,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,10,Microporella,agonistes
edm9017,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,7,10,Microporella,agonistes
edm9028,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.16,1,1,Microporella,agonistes
edm9029,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.16,1,1,Microporella,agonistes
edm9030,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.68,1,1,Microporella,agonistes
edm9031,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.68,1,1,Microporella,agonistes
edm9032,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.68,1,1,Microporella,agonistes
edm9036,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.69,51,1,Microporella,agonistes
edm9037,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.69,51,1,Microporella,agonistes
edm9038,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.69,51,1,Microporella,agonistes
edm9041,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,5,1,Microporella,agonistes
edm9042,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,5,1,Microporella,agonistes
edm9043,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.103,5,1,Microporella,agonistes
edm9046,29/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.16,3,1,Microporella,agonistes
edm9074,30/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.68,2,1,Microporella,agonistes
edm9101,30/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.162,10,1,Microporella,agonistes
edm9102,30/06/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.162,10,1,Microporella,agonistes
edm9119,02/07/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,362,4,1,Microporella,agonistes
edm9120,02/07/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,362,4,1,Microporella,agonistes
edm9121,02/07/2021,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,362,4,1,Microporella,agonistes
edm9122,02/07/2021,Nukumaru Limestone,Pleistocene,326,1,1,Microporella,agonistes
edm9123,02/07/2021,Nukumaru Limestone,Pleistocene,326,1,1,Microporella,agonistes
edm9146,02/07/2021,Nukumaru Limestone,Pleistocene,331,4,1,Microporella,agonistes
edm9147,02/07/2021,Nukumaru Limestone,Pleistocene,331,4,1,Microporella,agonistes
edm9148,02/07/2021,Nukumaru Limestone,Pleistocene,331,4,1,Microporella,agonistes
edm9162,02/07/2021,Nukumaru Limestone,Pleistocene,331,5,1,Microporella,agonistes
edm9163,02/07/2021,Nukumaru Limestone,Pleistocene,331,5,1,Microporella,agonistes
edm9164,02/07/2021,Nukumaru Limestone,Pleistocene,9.13,7,5,Microporella,agonistes
edm9165,02/07/2021,Nukumaru Limestone,Pleistocene,9.13,7,5,Microporella,agonistes
edm9166,02/07/2021,Nukumaru Limestone,Pleistocene,9.13,7,5,Microporella,agonistes
edm9167,02/07/2021,Nukumaru Limestone,Pleistocene,9.13,7,5,Microporella,agonistes
edm9170,02/07/2021,Nukumaru Limestone,Pleistocene,330,3,5,Microporella,agonistes
edm9171,02/07/2021,Nukumaru Limestone,Pleistocene,330,3,5,Microporella,agonistes
edm9175,02/07/2021,Nukumaru Limestone,Pleistocene,332,3,1,Microporella,agonistes
edm9176,02/07/2021,Nukumaru Limestone,Pleistocene,332,3,1,Microporella,agonistes
edm9177,02/07/2021,Nukumaru Limestone,Pleistocene,332,3,1,Microporella,agonistes
edm9178,02/07/2021,Nukumaru Limestone,Pleistocene,332,3,1,Microporella,agonistes
edm9179,05/07/2021,Nukumaru Limestone,Pleistocene,9.75,1,1,Microporella,agonistes
edm9180,05/07/2021,Nukumaru Limestone,Pleistocene,9.75,1,1,Microporella,agonistes
edm9181,05/07/2021,Nukumaru Limestone,Pleistocene,9.64,2,1,Microporella,agonistes
edm9182,05/07/2021,Nukumaru Limestone,Pleistocene,9.64,2,1,Microporella,agonistes
edm9183,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,3,1,Microporella,agonistes
edm9184,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,3,5,Microporella,agonistes
edm9185,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,3,5,Microporella,agonistes
edm9186,05/07/2021,Nukumaru Limestone,Pleistocene,9.58,6,1,Microporella,agonistes
edm9187,05/07/2021,Nukumaru Limestone,Pleistocene,9.58,6,1,Microporella,agonistes
edm9188,05/07/2021,Nukumaru Limestone,Pleistocene,9.58,6,1,Microporella,agonistes
edm9189,05/07/2021,Nukumaru Limestone,Pleistocene,9.58,6,1,Microporella,agonistes
edm9190,05/07/2021,Nukumaru Limestone,Pleistocene,9.58,6,1,Microporella,agonistes
edm9191,05/07/2021,Nukumaru Limestone,Pleistocene,9.65,3,1,Microporella,agonistes
edm9192,05/07/2021,Nukumaru Limestone,Pleistocene,9.65,3,1,Microporella,agonistes
edm9193,05/07/2021,Nukumaru Limestone,Pleistocene,9.65,3,1,Microporella,agonistes
edm9194,05/07/2021,Nukumaru Limestone,Pleistocene,9.65,3,1,Microporella,agonistes
edm9195,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,1,Microporella,agonistes
edm9196,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,1,Microporella,agonistes
edm9197,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,1,Microporella,agonistes
edm9198,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,1,Microporella,agonistes
edm9199,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,5,Microporella,agonistes
edm9200,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,5,Microporella,agonistes
edm9201,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,5,Microporella,agonistes
edm9202,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,5,Microporella,agonistes
edm9203,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,6,Microporella,agonistes
edm9204,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,6,Microporella,agonistes
edm9205,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,6,Microporella,agonistes
edm9206,05/07/2021,Nukumaru Limestone,Pleistocene,9.185,1,6,Microporella,agonistes
edm9207,05/07/2021,Nukumaru Limestone,Pleistocene,9.179,1,1,Microporella,agonistes
edm9208,05/07/2021,Nukumaru Limestone,Pleistocene,9.179,1,1,Microporella,agonistes
edm9209,05/07/2021,Nukumaru Limestone,Pleistocene,9.179,1,2,Microporella,agonistes
edm9221,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,4,1,Microporella,agonistes
edm9222,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,10,1,Microporella,agonistes
edm9223,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,10,1,Microporella,agonistes
edm9224,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,10,1,Microporella,agonistes
edm9225,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,9,1,Microporella,agonistes
edm9226,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,9,1,Microporella,agonistes
edm9227,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,9,1,Microporella,agonistes
edm9228,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,9,1,Microporella,agonistes
edm9229,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,6,1,Microporella,agonistes
edm9230,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,6,1,Microporella,agonistes
edm9231,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,6,1,Microporella,agonistes
edm9232,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,3,4,Microporella,agonistes
edm9233,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,3,4,Microporella,agonistes
edm9234,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,3,4,Microporella,agonistes
edm9235,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,3,4,Microporella,agonistes
edm9236,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,3,4,Microporella,agonistes
edm9237,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,3,1,Microporella,agonistes
edm9238,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,3,1,Microporella,agonistes
edm9239,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,2,1,Microporella,agonistes
edm9240,06/07/2021,Lower Castecliff Shellbed,Pleistocene,323,2,1,Microporella,agonistes
edm9241,06/07/2021,Lower Castecliff Shellbed,Pleistocene,321,1,1,Microporella,agonistes
edm9242,06/07/2021,Lower Castecliff Shellbed,Pleistocene,321,1,1,Microporella,agonistes
edm9243,06/07/2021,Lower Castecliff Shellbed,Pleistocene,321,1,1,Microporella,agonistes
edm9244,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,13,2,Microporella,agonistes
edm9245,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,13,2,Microporella,agonistes
edm9246,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,13,1,Microporella,agonistes
edm9247,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,13,1,Microporella,agonistes
edm9248,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,13,1,Microporella,agonistes
edm9249,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.2,8,1,Microporella,agonistes
edm9250,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.2,8,1,Microporella,agonistes
edm9251,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.2,8,1,Microporella,agonistes
edm9252,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.2,8,1,Microporella,agonistes
edm9253,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.2,8,1,Microporella,agonistes
edm9254,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.2,8,1,Microporella,agonistes
edm9255,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,29,1,Microporella,agonistes
edm9256,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,29,1,Microporella,agonistes
edm9257,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,29,1,Microporella,agonistes
edm9258,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,16,1,Microporella,agonistes
edm9259,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,16,1,Microporella,agonistes
edm9260,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.124,16,1,Microporella,agonistes
edm9261,06/07/2021,Lower Castecliff Shellbed,Pleistocene,322,7,1,Microporella,agonistes
edm9262,06/07/2021,Lower Castecliff Shellbed,Pleistocene,322,22,1,Microporella,agonistes
edm9263,06/07/2021,Lower Castecliff Shellbed,Pleistocene,322,22,1,Microporella,agonistes
edm9264,06/07/2021,Lower Castecliff Shellbed,Pleistocene,322,22,1,Microporella,agonistes
edm9265,06/07/2021,Lower Castecliff Shellbed,Pleistocene,322,22,1,Microporella,agonistes
edm9269,06/07/2021,Lower Castecliff Shellbed,Pleistocene,322,45,1,Microporella,agonistes
edm9270,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.123,4,1,Microporella,agonistes
edm9271,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.123,4,1,Microporella,agonistes
edm9272,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,7,1,Microporella,agonistes
edm9273,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,7,1,Microporella,agonistes
edm9274,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,7,1,Microporella,agonistes
edm9275,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,7,1,Microporella,agonistes
edm9276,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,42,1,Microporella,agonistes
edm9277,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,42,1,Microporella,agonistes
edm9278,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,42,1,Microporella,agonistes
edm9279,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,42,1,Microporella,agonistes
edm9280,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,13,1,Microporella,agonistes
edm9281,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,37,1,Microporella,agonistes
edm9282,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,37,1,Microporella,agonistes
edm9283,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.125,37,1,Microporella,agonistes
edm9284,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.123,5,1,Microporella,agonistes
edm9285,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.123,2,1,Microporella,agonistes
edm9286,06/07/2021,Lower Castecliff Shellbed,Pleistocene,9.123,1,1,Microporella,agonistes
edm9291,08/07/2021,Nukumaru Brown Sand,Pleistocene,9.78,8,3,Microporella,agonistes
edm9292,08/07/2021,Nukumaru Brown Sand,Pleistocene,9.78,8,3,Microporella,agonistes
edm9293,08/07/2021,Nukumaru Brown Sand,Pleistocene,9.78,8,3,Microporella,agonistes
edm9294,08/07/2021,Nukumaru Brown Sand,Pleistocene,9.78,8,2,Microporella,agonistes
