"Image_ID","Date","Formation","Age","Sample_ID","Shell_ID","Colony_ID","Genus","Species","X","binomial","ID"
"MHR.8779","08/04/2021","South Taranaki","Recent","KAH 1705.Box 14","2",1,"Microporella","speculum",NA,"Microporella_speculum","KAH 1705.Box 14_2_1"
"MHR.8780","08/04/2021","South Taranaki","Recent","KAH 1705.Box 14","2",1,"Microporella","speculum",NA,"Microporella_speculum","KAH 1705.Box 14_2_1"
"MHR.8781","08/04/2021","South Taranaki","Recent","KAH 1705.Box 14","2",2,"Microporella","agonistes",NA,"Microporella_agonistes","KAH 1705.Box 14_2_2"
"MHR.8782","08/04/2021","South Taranaki","Recent","KAH 1705.Box 14","2",2,"Microporella","agonistes",NA,"Microporella_agonistes","KAH 1705.Box 14_2_2"
"MHR.8783","27/04/2021","NKLS","Pleistocene","331","1",1,"Microporella","rusti",NA,"Microporella_rusti","331_1_1"
"MHR.8784","27/04/2021","NKLS","Pleistocene","331","1",1,"Microporella","rusti",NA,"Microporella_rusti","331_1_1"
"MHR.8785","27/04/2021","NKLS","Pleistocene","331","1",1,"Microporella","rusti",NA,"Microporella_rusti","331_1_1"
"MHR.8786","27/04/2021","NKLS","Pleistocene","331","1",1,"Microporella","rusti",NA,"Microporella_rusti","331_1_1"
"MHR.8787","27/04/2021","NKLS","Pleistocene","331","2",1,"Microporella","rusti",NA,"Microporella_rusti","331_2_1"
"MHR.8788","27/04/2021","NKLS","Pleistocene","331","2",1,"Microporella","rusti",NA,"Microporella_rusti","331_2_1"
"MHR.8789","27/04/2021","NKLS","Pleistocene","331","2",1,"Microporella","rusti",NA,"Microporella_rusti","331_2_1"
"MHR.8790","27/04/2021","NKLS","Pleistocene","331","2",1,"Microporella","rusti",NA,"Microporella_rusti","331_2_1"
"MHR.8791","27/04/2021","NKLS","Pleistocene","331","3",1,"Microporella","rusti",NA,"Microporella_rusti","331_3_1"
"MHR.8792","27/04/2021","NKLS","Pleistocene","331","3",1,"Microporella","rusti",NA,"Microporella_rusti","331_3_1"
"MHR.8793","27/04/2021","NKLS","Pleistocene","331","3",1,"Microporella","rusti",NA,"Microporella_rusti","331_3_1"
"MHR.8794","27/04/2021","NKLS","Pleistocene","331","3",1,"Microporella","rusti",NA,"Microporella_rusti","331_3_1"
"MHR.8805","12/08/2021","Upper Kai-iwi","Pleistocene","319","29",1,"Microporella","speculum",NA,"Microporella_speculum","319_29_1"
"MHR.8806","12/08/2021","Upper Kai-iwi","Pleistocene","319","29",1,"Microporella","speculum",NA,"Microporella_speculum","319_29_1"
"MHR.8807","12/08/2021","Upper Kai-iwi","Pleistocene","319","29",7,"Microporella","speculum",NA,"Microporella_speculum","319_29_7"
"MHR.8808","12/08/2021","Upper Kai-iwi","Pleistocene","319","29",7,"Microporella","speculum",NA,"Microporella_speculum","319_29_7"
"MHR.8809","12/08/2021","Upper Kai-iwi","Pleistocene","319","30",3,"Microporella","speculum",NA,"Microporella_speculum","319_30_3"
"MHR.8810","12/08/2021","Upper Kai-iwi","Pleistocene","319","30",3,"Microporella","speculum",NA,"Microporella_speculum","319_30_3"
"MHR.8811","12/08/2021","Upper Kai-iwi","Pleistocene","319","30",3,"Microporella","speculum",NA,"Microporella_speculum","319_30_3"
"MHR.8812","12/08/2021","Upper Kai-iwi","Pleistocene","319","3",1,"Microporella","discors",NA,"Microporella_discors","319_3_1"
"MHR.8813","12/08/2021","Upper Kai-iwi","Pleistocene","319","3",1,"Microporella","discors",NA,"Microporella_discors","319_3_1"
"MHR.8814","12/08/2021","Upper Kai-iwi","Pleistocene","319","3",1,"Microporella","discors",NA,"Microporella_discors","319_3_1"
"MHR.8815","12/08/2021","Upper Kai-iwi","Pleistocene","319","32",1,"Microporella","speculum",NA,"Microporella_speculum","319_32_1"
"MHR.8816","12/08/2021","Upper Kai-iwi","Pleistocene","319","32",1,"Microporella","speculum",NA,"Microporella_speculum","319_32_1"
"MHR.8817","13/08/2021","Upper Kai-iwi","Pleistocene","318","30",1,"Microporella","discors",NA,"Microporella_discors","318_30_1"
"MHR.8818","13/08/2021","Upper Kai-iwi","Pleistocene","318","30",1,"Microporella","discors",NA,"Microporella_discors","318_30_1"
"MHR.8819","13/08/2021","Upper Kai-iwi","Pleistocene","318","30",1,"Microporella","discors",NA,"Microporella_discors","318_30_1"
"MHR.8820","13/08/2021","Upper Kai-iwi","Pleistocene","318","30",1,"Microporella","discors",NA,"Microporella_discors","318_30_1"
"MHR.8821","13/08/2021","Upper Kai-iwi","Pleistocene","318","30",1,"Microporella","discors",NA,"Microporella_discors","318_30_1"
"MHR.8822","13/08/2021","Upper Kai-iwi","Pleistocene","318","30",1,"Microporella","discors",NA,"Microporella_discors","318_30_1"
"MHR.8823","13/08/2021","Upper Kai-iwi","Pleistocene","318","5",1,"Microporella","discors",NA,"Microporella_discors","318_5_1"
"MHR.8824","13/08/2021","Upper Kai-iwi","Pleistocene","318","5",1,"Microporella","discors",NA,"Microporella_discors","318_5_1"
"MHR.8825","13/08/2021","Upper Kai-iwi","Pleistocene","318","5",1,"Microporella","discors",NA,"Microporella_discors","318_5_1"
"MHR.8826","13/08/2021","Upper Kai-iwi","Pleistocene","318","5",1,"Microporella","discors",NA,"Microporella_discors","318_5_1"
"MHR.8827","13/08/2021","Upper Kai-iwi","Pleistocene","319","12",1,"Microporella","discors",NA,"Microporella_discors","319_12_1"
"MHR.8828","13/08/2021","Upper Kai-iwi","Pleistocene","319","12",1,"Microporella","discors",NA,"Microporella_discors","319_12_1"
"MHR.8829","13/08/2021","Upper Kai-iwi","Pleistocene","319","12",1,"Microporella","discors",NA,"Microporella_discors","319_12_1"
"MHR.8830","13/08/2021","Upper Kai-iwi","Pleistocene","319","12",1,"Microporella","discors",NA,"Microporella_discors","319_12_1"
"MHR.8831","13/08/2021","Upper Kai-iwi","Pleistocene","319","31",1,"Microporella","discors",NA,"Microporella_discors","319_31_1"
"MHR.8832","13/08/2021","Upper Kai-iwi","Pleistocene","319","31",1,"Microporella","discors",NA,"Microporella_discors","319_31_1"
"MHR.8833","13/08/2021","Upper Kai-iwi","Pleistocene","319","27",5,"Microporella","speculum",NA,"Microporella_speculum","319_27_5"
"MHR.8834","13/08/2021","Upper Kai-iwi","Pleistocene","319","27",5,"Microporella","speculum",NA,"Microporella_speculum","319_27_5"
"MHR.8835","13/08/2021","Upper Kai-iwi","Pleistocene","319","6",5,"Microporella","speculum",NA,"Microporella_speculum","319_6_5"
"MHR.8836","13/08/2021","Upper Kai-iwi","Pleistocene","319","6",5,"Microporella","speculum",NA,"Microporella_speculum","319_6_5"
"MHR.8837","13/08/2021","Upper Kai-iwi","Pleistocene","319","6",5,"Microporella","speculum",NA,"Microporella_speculum","319_6_5"
"MHR.8838","13/08/2021","Upper Kai-iwi","Pleistocene","319","1",1,"Microporella","speculum",NA,"Microporella_speculum","319_1_1"
"MHR.8839","13/08/2021","Upper Kai-iwi","Pleistocene","319","1",1,"Microporella","speculum",NA,"Microporella_speculum","319_1_1"
"MHR.8840","13/08/2021","Upper Kai-iwi","Pleistocene","319","26",1,"Microporella","speculum",NA,"Microporella_speculum","319_26_1"
"MHR.8841","13/08/2021","Upper Kai-iwi","Pleistocene","319","26",1,"Microporella","speculum",NA,"Microporella_speculum","319_26_1"
"MHR.8842","13/08/2021","Upper Kai-iwi","Pleistocene","319","26",1,"Microporella","speculum",NA,"Microporella_speculum","319_26_1"
"MHR.8843","13/08/2021","Upper Kai-iwi","Pleistocene","319","5",1,"Microporella","speculum",NA,"Microporella_speculum","319_5_1"
"MHR.8844","13/08/2021","Upper Kai-iwi","Pleistocene","319","5",1,"Microporella","speculum",NA,"Microporella_speculum","319_5_1"
"MHR.8845","13/08/2021","Upper Kai-iwi","Pleistocene","319","5",1,"Microporella","speculum",NA,"Microporella_speculum","319_5_1"
"MHR.8846","13/08/2021","Upper Kai-iwi","Pleistocene","319","5",1,"Microporella","speculum",NA,"Microporella_speculum","319_5_1"
"MHR.8847","26/08/2021","LCSB","Pleistocene","324","10",1,"Microporella","intermedia",NA,"Microporella_intermedia","324_10_1"
"MHR.8848","26/08/2021","LCSB","Pleistocene","324","10",1,"Microporella","intermedia",NA,"Microporella_intermedia","324_10_1"
"MHR.8849","26/08/2021","SHCS","Pleistocene","364","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","364_1_1"
"MHR.8850","26/08/2021","SHCS","Pleistocene","364","6",9,"Microporella","agonistes",NA,"Microporella_agonistes","364_6_9"
"MHR.8851","26/08/2021","SHCS","Pleistocene","364","6",9,"Microporella","agonistes",NA,"Microporella_agonistes","364_6_9"
"MHR.8852","26/08/2021","SHCS","Pleistocene","364","6",9,"Microporella","agonistes",NA,"Microporella_agonistes","364_6_9"
"MHR.8853","26/08/2021","SHCS","Pleistocene","364","6",9,"Microporella","agonistes",NA,"Microporella_agonistes","364_6_9"
"MHR.8854","26/08/2021","SHCS","Pleistocene","364","6",9,"Microporella","agonistes",NA,"Microporella_agonistes","364_6_9"
"MHR.8855","26/08/2021","SHCS","Pleistocene","364","6",2,"Microporella","agonistes",NA,"Microporella_agonistes","364_6_2"
"MHR.8856","26/08/2021","SHCS","Pleistocene","364","6",2,"Microporella","agonistes",NA,"Microporella_agonistes","364_6_2"
"MHR.8857","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.128_34_1"
"MHR.8858","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.128_34_1"
"MHR.8859","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.128_34_1"
"MHR.8860","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.128_34_1"
"MHR.8861","07/09/2021","Upper Kai-iwi","Pleistocene","9.192","31",3,"Microporella","discors",NA,"Microporella_discors","9.192_31_3"
"MHR.8862","07/09/2021","Upper Kai-iwi","Pleistocene","9.192","31",3,"Microporella","discors",NA,"Microporella_discors","9.192_31_3"
"MHR.8863","07/09/2021","Upper Kai-iwi","Pleistocene","9.192","31",3,"Microporella","discors",NA,"Microporella_discors","9.192_31_3"
"MHR.8864","07/09/2021","Upper Kai-iwi","Pleistocene","9.192","31",3,"Microporella","discors",NA,"Microporella_discors","9.192_31_3"
"MHR.8865","07/09/2021","Upper Kai-iwi","Pleistocene","9.192","31",3,"Microporella","discors",NA,"Microporella_discors","9.192_31_3"
"MHR.8866","07/09/2021","Upper Kai-iwi","Pleistocene","9.192","31",9,"Microporella","discors",NA,"Microporella_discors","9.192_31_9"
"MHR.8867","07/09/2021","Upper Kai-iwi","Pleistocene","9.192","31",9,"Microporella","discors",NA,"Microporella_discors","9.192_31_9"
"MHR.8868","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","43",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_43_1"
"MHR.8869","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","43",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_43_1"
"MHR.8870","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","43",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_43_1"
"MHR.8871","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","43",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_43_1"
"MHR.8872","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","43",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_43_1"
"MHR.8873","07/09/2021","Upper Kai-iwi","Pleistocene","9.95","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.95_1_1"
"MHR.8874","07/09/2021","Upper Kai-iwi","Pleistocene","9.95","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.95_1_1"
"MHR.8875","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_11_1"
"MHR.8876","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_11_1"
"MHR.8877","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_11_1"
"MHR.8878","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_11_1"
"MHR.8879","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","44",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_44_3"
"MHR.8880","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","44",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_44_3"
"MHR.8881","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","19",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_19_1"
"MHR.8882","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","19",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_19_1"
"MHR.8883","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","19",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_19_2"
"MHR.8884","07/09/2021","Upper Kai-iwi","Pleistocene","9.130","19",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_19_2"
"MHR.8885","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","28",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_28_1"
"MHR.8886","07/09/2021","Upper Kai-iwi","Pleistocene","9.128","28",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.128_28_1"
"MHR.8887","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","18",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_18_1"
"MHR.8888","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","18",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_18_1"
"MHR.8889","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","18",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_18_8"
"MHR.8890","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","18",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_18_8"
"MHR.8891","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","18",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_18_10"
"MHR.8892","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","18",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_18_10"
"MHR.8893","08/09/2021","Upper Kai-iwi","Pleistocene","9.150","6",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.150_6_1"
"MHR.8894","08/09/2021","Upper Kai-iwi","Pleistocene","9.150","6",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.150_6_1"
"MHR.8895","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","28",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_28_1"
"MHR.8896","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","28",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_28_1"
"MHR.8897","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_9_1"
"MHR.8898","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_9_1"
"MHR.8899","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_9_1"
"MHR.8900","08/09/2021","Upper Kai-iwi","Pleistocene","9.130","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.130_9_1"
"MHR.8901","08/09/2021","Upper Kai-iwi","Pleistocene","9.151","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.151_34_1"
"MHR.8902","08/09/2021","Upper Kai-iwi","Pleistocene","9.151","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.151_34_1"
"MHR.8903","08/09/2021","Upper Kai-iwi","Pleistocene","9.151","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.151_34_1"
"MHR.8904","08/09/2021","Upper Kai-iwi","Pleistocene","9.151","34",1,"Microporella","speculum",NA,"Microporella_speculum","9.151_34_1"
"MHR.8905","08/09/2021","Upper Kai-iwi","Pleistocene","9.128","14",1,"Microporella","discors",NA,"Microporella_discors","9.128_14_1"
"MHR.8906","08/09/2021","Upper Kai-iwi","Pleistocene","9.128","14",1,"Microporella","discors",NA,"Microporella_discors","9.128_14_1"
"MHR.8907","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_1"
"MHR.8908","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_1"
"MHR.8909","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_1"
"MHR.8910","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_1"
"MHR.8911","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_8"
"MHR.8912","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_8"
"MHR.8913","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_8"
"MHR.8914","08/09/2021","Upper Kai-iwi","Pleistocene","9.192","17",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.192_17_8"
"MHR.8915","08/09/2021","UCSB","Pleistocene","9.5","13",6,"Microporella","speculum",NA,"Microporella_speculum","9.5_13_6"
"MHR.8916","08/09/2021","UCSB","Pleistocene","9.5","13",6,"Microporella","speculum",NA,"Microporella_speculum","9.5_13_6"
"MHR.8917","08/09/2021","UCSB","Pleistocene","9.5","13",8,"Microporella","speculum",NA,"Microporella_speculum","9.5_13_8"
"MHR.8918","08/09/2021","UCSB","Pleistocene","9.5","13",8,"Microporella","speculum",NA,"Microporella_speculum","9.5_13_8"
"MHR.8919","08/09/2021","UCSB","Pleistocene","9.5","14",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_14_1"
"MHR.8920","08/09/2021","UCSB","Pleistocene","9.5","14",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_14_1"
"MHR.8921","08/09/2021","UCSB","Pleistocene","9.5","14",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_14_1"
"MHR.8922","08/09/2021","UCSB","Pleistocene","9.5","14",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_14_1"
"MHR.8923","08/09/2021","UCSB","Pleistocene","9.5","14",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_14_4"
"MHR.8924","08/09/2021","UCSB","Pleistocene","9.5","14",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_14_4"
"MHR.8925","08/09/2021","UCSB","Pleistocene","9.5","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_12_1"
"MHR.8926","08/09/2021","UCSB","Pleistocene","9.5","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_12_1"
"MHR.8927","08/09/2021","UCSB","Pleistocene","9.5","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_12_1"
"MHR.8928","08/09/2021","UCSB","Pleistocene","9.5","12",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_12_8"
"MHR.8929","08/09/2021","UCSB","Pleistocene","9.5","12",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_12_8"
"MHR.8930","08/09/2021","UCSB","Pleistocene","9.5","12",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.5_12_8"
"MHR.8931","09/09/2021","UCSB","Pleistocene","9.5","11",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_1"
"MHR.8932","09/09/2021","UCSB","Pleistocene","9.5","11",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_1"
"MHR.8933","09/09/2021","UCSB","Pleistocene","9.5","11",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_1"
"MHR.8934","09/09/2021","UCSB","Pleistocene","9.5","11",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_1"
"MHR.8935","09/09/2021","UCSB","Pleistocene","9.5","11",1,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_1"
"MHR.8936","09/09/2021","UCSB","Pleistocene","9.5","11",2,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_2"
"MHR.8937","09/09/2021","UCSB","Pleistocene","9.5","11",2,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_2"
"MHR.8938","09/09/2021","UCSB","Pleistocene","9.5","11",2,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_2"
"MHR.8939","09/09/2021","UCSB","Pleistocene","9.5","11",2,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_2"
"MHR.8940","09/09/2021","UCSB","Pleistocene","9.5","11",2,"Microporella","speculum",NA,"Microporella_speculum","9.5_11_2"
